"Habitat","Country","Area","Zone"
"Mangroves","Turks & Caicos Is.",171.0396262,"Coastal"
"Mangroves","Brazil",10519.22,"Coastal"
"Mangroves","Saint Vincent and the Gredines",0.464580907,"Coastal"
"Mangroves","Palau",56.44151537,"Coastal"
"Mangroves","Guinea-Bissau",2715.270868,"Coastal"
"Mangroves","New Caledonia",246.4458692,"Coastal"
"Mangroves","Solomon Is.",462.865372,"Coastal"
"Mangroves","Japan",9.952244667,"Coastal"
"Mangroves","Trinidad & Tobago",63.28197196,"Coastal"
"Mangroves","Marshall Is.",0.009900657,"Coastal"
"Mangroves","French Polynesia",0.01170693,"Coastal"
"Mangroves","Comoros",1.080742458,"Coastal"
"Mangroves","China",178.7244018,"Coastal"
"Mangroves","Anguilla",0.045283754,"Coastal"
"Mangroves","Virgin Islands, British",0.77419508,"Coastal"
"Mangroves","Yemen",10.64571883,"Coastal"
"Mangroves","Barbados",0.347165168,"Coastal"
"Mangroves","Belize",566.1508578,"Coastal"
"Mangroves","Brunei",108.6924364,"Coastal"
"Mangroves","Madagascar",2364.123855,"Coastal"
"Mangroves","Colombia",2120.733159,"Coastal"
"Mangroves","Mozambique",2941.045993,"Coastal"
"Mangroves","Eritrea",49.40072015,"Coastal"
"Mangroves","Panama",1527.6135,"Coastal"
"Mangroves","Indonesia",26894.1501,"Coastal"
"Mangroves","Nauru",0.027900001,"Coastal"
"Mangroves","Ghana",113.4245193,"Coastal"
"Mangroves","Jamaica",95.46057297,"Coastal"
"Mangroves","Saint Martin",0.179555274,"Coastal"
"Mangroves","Micronesia",98.21264992,"Coastal"
"Mangroves","The Bahamas",806.3921003,"Coastal"
"Mangroves","Cambodia",472.4294985,"Coastal"
"Mangroves","Antigua & Barbuda",9.1973362,"Coastal"
"Mangroves","Cote d'Ivoire",42.85704203,"Coastal"
"Mangroves","Equatorial Guinea",217.8876393,"Coastal"
"Mangroves","Saint Maarten",0.001743174,"Coastal"
"Mangroves","United States Minor Outlying Islands",0.17910993,"Coastal"
"Mangroves","Seychelles",10.87283949,"Coastal"
"Mangroves","Dominican Republic",178.733408,"Coastal"
"Mangroves","Venezuela",3336.513898,"Coastal"
"Mangroves","Martinique",10.75808945,"Coastal"
"Mangroves","Curaçao",0.763110569,"Coastal"
"Mangroves","Egypt",0.355704121,"Coastal"
"Mangroves","Guinea",2380.527251,"Coastal"
"Mangroves","Fiji",1096.230361,"Coastal"
"Mangroves","Aruba",0.985695607,"Coastal"
"Mangroves","Guatemala",347.3094981,"Coastal"
"Mangroves","Mauritania",0.013850103,"Coastal"
"Mangroves","Gabon",1578.664952,"Coastal"
"Mangroves","French Guinea",876.6796357,"Coastal"
"Mangroves","Grenada",2.107023812,"Coastal"
"Mangroves","Singapore",5.792368228,"Coastal"
"Mangroves","Haiti",146.7257613,"Coastal"
"Mangroves","Tanzania",980.0444092,"Coastal"
"Mangroves","New Zealand",270.8935512,"Coastal"
"Mangroves","St. Kitts & Nevis",0.524337552,"Coastal"
"Mangroves","Kenya",397.0639957,"Coastal"
"Mangroves","Northern Mariana Islands-Guam",0.583388488,"Coastal"
"Mangroves","Malaysia",5552.14042,"Coastal"
"Mangroves","Vietnam",2140.915034,"Coastal"
"Mangroves","Mexico",7259.911649,"Coastal"
"Mangroves","Samoa",3.746990212,"Coastal"
"Mangroves","United States Virgin Islands",1.846672129,"Coastal"
"Mangroves","Congo, DRC",223.7651894,"Coastal"
"Mangroves","Angola",293.7790463,"Coastal"
"Mangroves","Tuvalu",0.077407898,"Coastal"
"Mangroves","Mayotte",5.124704223,"Coastal"
"Mangroves","Sierra Leone",1403.598379,"Coastal"
"Mangroves","South Africa",17.42399108,"Coastal"
"Mangroves","Taiwan",1.389820222,"Coastal"
"Mangroves","Morocco",10.24917156,"Coastal"
"Mangroves","Pakistan",505.477958,"Coastal"
"Mangroves","Timor-Leste",9.747002208,"Coastal"
"Mangroves","Bahrain",0.845604006,"Coastal"
"Mangroves","Sri Lanka",214.2615661,"Coastal"
"Mangroves","St. Lucia",1.392499862,"Coastal"
"Mangroves","India",3887.892787,"Coastal"
"Mangroves","United Arab Emirates",110.5872903,"Coastal"
"Mangroves","Nigeria",6236.993758,"Coastal"
"Mangroves","Djibouti",5.481214462,"Coastal"
"Mangroves","Bangladesh",4396.507799,"Coastal"
"Mangroves","Somalia",21.19540086,"Coastal"
"Mangroves","Iran",120.5077877,"Coastal"
"Mangroves","Myanmar",5042.355481,"Coastal"
"Mangroves","Puerto Rico",82.77002894,"Coastal"
"Mangroves","Cuba",4261.41074,"Coastal"
"Mangroves","Bermuda",0.100882262,"Coastal"
"Plateaus","Vanuatu",163840.5781,"Oceanic"
"Plateaus","Solomon Is.",318845.1563,"Oceanic"
"Plateaus","Saint Vincent and the Gredines",11073.80859,"Oceanic"
"Plateaus","Iceland",165984.5313,"Oceanic"
"Plateaus","Seychelles",192245.3438,"Oceanic"
"Plateaus","South Georgia & the South Sandwich Is.",222653.5,"Oceanic"
"Plateaus","Vietnam",99886.44531,"Oceanic"
"Plateaus","Portugal",198714.8281,"Oceanic"
"Plateaus","Faroe Is.",7530.390137,"Oceanic"
"Plateaus","Dominican Republic",747.6712646,"Oceanic"
"Plateaus","United States Minor Outlying Islands",44461.42969,"Oceanic"
"Plateaus","Russia",76800.9375,"Oceanic"
"Plateaus","Falkland Islands",101944.8516,"Oceanic"
"Plateaus","French Southern & Antarctic Lands",507466.625,"Oceanic"
"Plateaus","Japan",106718.9609,"Oceanic"
"Plateaus","Madagascar",116956.7578,"Oceanic"
"Plateaus","Antarctica",277661.2813,"Oceanic"
"Plateaus","Namibia",16103.41504,"Oceanic"
"Plateaus","French Polynesia",339030.1875,"Oceanic"
"Plateaus","Spratly Islands",258812.5625,"Oceanic"
"Plateaus","French Guinea",14845.1709,"Oceanic"
"Plateaus","Peru",53368.35156,"Oceanic"
"Plateaus","Panama",15715.25098,"Oceanic"
"Plateaus","The Bahamas",41850.85938,"Oceanic"
"Plateaus","St. Lucia",3037.985596,"Oceanic"
"Plateaus","Spain",26012.54492,"Oceanic"
"Plateaus","Netherlands Antilles",320.2465515,"Oceanic"
"Plateaus","Australia",1361051.5,"Oceanic"
"Plateaus","Canada",106583.0859,"Oceanic"
"Plateaus","Colombia",89181.33594,"Oceanic"
"Plateaus","Congo, DRC",2706.300781,"Oceanic"
"Plateaus","Barbados",102977.625,"Oceanic"
"Plateaus","Mozambique",37920.87891,"Oceanic"
"Plateaus","Cook Is.",185511.4219,"Oceanic"
"Plateaus","Pakistan",13017.09473,"Oceanic"
"Plateaus","Mauritius",166627.7656,"Oceanic"
"Plateaus","Brunei",12418.82031,"Oceanic"
"Plateaus","Congo",109.3530731,"Oceanic"
"Plateaus","South Africa",59469.53516,"Oceanic"
"Plateaus","St. Kitts & Nevis",4854.416016,"Oceanic"
"Plateaus","Micronesia",390711.9375,"Oceanic"
"Plateaus","New Caledonia",582216.4375,"Oceanic"
"Plateaus","Trinidad & Tobago",30714.17578,"Oceanic"
"Plateaus","Norfolk I.",83534.55469,"Oceanic"
"Plateaus","Indonesia",2506.878418,"Oceanic"
"Plateaus","Costa Rica",127229.7109,"Oceanic"
"Plateaus","Jamaica",50893.73438,"Oceanic"
"Plateaus","Martinique",21134.90039,"Oceanic"
"Plateaus","Norway",69841.35156,"Oceanic"
"Plateaus","Grenada",1924.370605,"Oceanic"
"Plateaus","Guyana",472.3483887,"Oceanic"
"Plateaus","Oman",11789.95703,"Oceanic"
"Plateaus","Cuba",61301.32422,"Oceanic"
"Plateaus","Nicaragua",12070.1416,"Oceanic"
"Plateaus","Chile",20506.01758,"Oceanic"
"Plateaus","Sri Lanka",30618.84766,"Oceanic"
"Plateaus","New Zealand",1789105.875,"Oceanic"
"Plateaus","Papua New Guinea",471957.0938,"Oceanic"
"Plateaus","Fiji",259928.6875,"Oceanic"
"Plateaus","Honduras",54530.79297,"Oceanic"
"Plateaus","Haiti",5798.028809,"Oceanic"
"Plateaus","United Kingdom",56686.58594,"Oceanic"
"Plateaus","Malaysia",15249.85352,"Oceanic"
"Plateaus","Montserrat",3112.47876,"Oceanic"
"Plateaus","Kiribati",66604.96094,"Oceanic"
"Plateaus","Ireland",8675.78125,"Oceanic"
"Plateaus","Tonga",408858.4375,"Oceanic"
"Plateaus","Maldives",305050.5313,"Oceanic"
"Plateaus","Ecuador",165975.3125,"Oceanic"
"Plateaus","United States Virgin Islands",1028.50293,"Oceanic"
"Plateaus","Greenland",156186.9063,"Oceanic"
"Plateaus","British Indian Ocean Territory",155247.9531,"Oceanic"
"Plateaus","Antigua & Barbuda",241.6818085,"Oceanic"
"Plateaus","Mexico",86667.98438,"Oceanic"
"Plateaus","Angola",120896.3516,"Oceanic"
"Plateaus","Morocco",1850.031006,"Oceanic"
"Plateaus","Belize",553.4396362,"Oceanic"
"Plateaus","Dominica",9602.289063,"Oceanic"
"Plateaus","Cayman Is.",20462.25391,"Oceanic"
"Plateaus","Svalbard",74631.71094,"Oceanic"
"Plateaus","Venezuela",48779.36328,"Oceanic"
"Plateaus","Philippines",48618.47656,"Oceanic"
"Plateaus","Cape Verde",61575.39453,"Oceanic"
"Plateaus","Guadeloupe",12061.26563,"Oceanic"
"Plateaus","United States",296187.875,"Oceanic"
"Plateaus","Brazil",137924.75,"Oceanic"
"Plateaus","India",370265.8438,"Oceanic"
"Ridges","Solomon Is.",186110.7344,"Oceanic"
"Ridges","Namibia",4207.566895,"Oceanic"
"Ridges","Madagascar",14483.8291,"Oceanic"
"Ridges","Mexico",64969.23047,"Oceanic"
"Ridges","Curaçao",641.5512695,"Oceanic"
"Ridges","Russia",35239.96484,"Oceanic"
"Ridges","Algeria",241.8605194,"Oceanic"
"Ridges","South Georgia & the South Sandwich Is.",150274.7188,"Oceanic"
"Ridges","Yemen",29412.26953,"Oceanic"
"Ridges","India",31761.05859,"Oceanic"
"Ridges","Vanuatu",67869.08594,"Oceanic"
"Ridges","Barbados",5171.985352,"Oceanic"
"Ridges","Taiwan",2109.463379,"Oceanic"
"Ridges","Aruba",95.8852005,"Oceanic"
"Ridges","Turks & Caicos Is.",309.0574036,"Oceanic"
"Ridges","Argentina",9077.030273,"Oceanic"
"Ridges","Cote d'Ivoire",1472.664795,"Oceanic"
"Ridges","Falkland Islands",2546.870361,"Oceanic"
"Ridges","Guadeloupe",5699.322754,"Oceanic"
"Ridges","Guinea",638.3355103,"Oceanic"
"Ridges","Colombia",39563.41016,"Oceanic"
"Ridges","Iceland",3373.296875,"Oceanic"
"Ridges","Martinique",272.1697388,"Oceanic"
"Ridges","Saint Helena, Ascension en Tristan da Cunha",30700.73633,"Oceanic"
"Ridges","Faroe Is.",3963.731201,"Oceanic"
"Ridges","Bermuda",6160.062012,"Oceanic"
"Ridges","Greece",9066.150391,"Oceanic"
"Ridges","Pitcairn Is.",22673.14258,"Oceanic"
"Ridges","Spain",33453.25,"Oceanic"
"Ridges","Marshall Is.",127413.0234,"Oceanic"
"Ridges","Saint Vincent and the Gredines",1898.337769,"Oceanic"
"Ridges","France",299.6945496,"Oceanic"
"Ridges","Grenada",866.991333,"Oceanic"
"Ridges","Micronesia",247908.1563,"Oceanic"
"Ridges","Palau",79322.6875,"Oceanic"
"Ridges","Reunion",4973.647461,"Oceanic"
"Ridges","Greenland",25155.97266,"Oceanic"
"Ridges","New Caledonia",121841.5547,"Oceanic"
"Ridges","Samoa",13126.37793,"Oceanic"
"Ridges","French Polynesia",248925.9844,"Oceanic"
"Ridges","Panama",10130.79395,"Oceanic"
"Ridges","Cook Is.",53944.39844,"Oceanic"
"Ridges","Puerto Rico",4876.342773,"Oceanic"
"Ridges","Anguilla",2201.146973,"Oceanic"
"Ridges","British Indian Ocean Territory",48400.85938,"Oceanic"
"Ridges","Jamaica",17733.90039,"Oceanic"
"Ridges","Papua New Guinea",137609.7031,"Oceanic"
"Ridges","New Zealand",190942.3125,"Oceanic"
"Ridges","Liberia",2452.855469,"Oceanic"
"Ridges","Dominica",9.038812637,"Oceanic"
"Ridges","Brazil",42426.15625,"Oceanic"
"Ridges","The Bahamas",14221.13672,"Oceanic"
"Ridges","Spratly Islands",43368.28516,"Oceanic"
"Ridges","Dominican Republic",11230.27051,"Oceanic"
"Ridges","Malta",925.2941284,"Oceanic"
"Ridges","Chile",73185.14844,"Oceanic"
"Ridges","Sri Lanka",1308.253662,"Oceanic"
"Ridges","Mauritius",46325.98438,"Oceanic"
"Ridges","Honduras",8160.335938,"Oceanic"
"Ridges","Clipperton Island",24464.07813,"Oceanic"
"Ridges","Tonga",95504.10938,"Oceanic"
"Ridges","Guatemala",2257.899658,"Oceanic"
"Ridges","Svalbard",13817.4873,"Oceanic"
"Ridges","Bouvet I.",44215.66016,"Oceanic"
"Ridges","Northern Mariana Islands-Guam",168263.8594,"Oceanic"
"Ridges","Mozambique",9612.825195,"Oceanic"
"Ridges","El Salvador",4376.415527,"Oceanic"
"Ridges","Equatorial Guinea",1793.28894,"Oceanic"
"Ridges","Costa Rica",12432.43457,"Oceanic"
"Ridges","Tuvalu",48762.66016,"Oceanic"
"Ridges","Ireland",145.4068146,"Oceanic"
"Ridges","United States Minor Outlying Islands",187970.2031,"Oceanic"
"Ridges","Venezuela",14691.91699,"Oceanic"
"Ridges","Cyprus",2548.801025,"Oceanic"
"Ridges","United Kingdom",2368.857422,"Oceanic"
"Ridges","Cape Verde",19072.53711,"Oceanic"
"Ridges","Norfolk I.",42372.86328,"Oceanic"
"Ridges","Philippines",79538.03906,"Oceanic"
"Ridges","Turkey",1736.130371,"Oceanic"
"Ridges","Cayman Is.",11586.63574,"Oceanic"
"Ridges","Somalia",2155.377197,"Oceanic"
"Ridges","Australia",85091.63281,"Oceanic"
"Ridges","Morocco",1494.784058,"Oceanic"
"Ridges","Guinea-Bissau",2332.400635,"Oceanic"
"Ridges","Christmas I.",23537.16211,"Oceanic"
"Ridges","Fiji",128568.6328,"Oceanic"
"Ridges","American Samoa",10702.86914,"Oceanic"
"Ridges","Peru",16296.44727,"Oceanic"
"Ridges","Tokelau",18232.86133,"Oceanic"
"Ridges","Angola",5343.818848,"Oceanic"
"Ridges","Canada",6457.086426,"Oceanic"
"Ridges","Ecuador",24279.05078,"Oceanic"
"Ridges","Cocos Is.",25757.46094,"Oceanic"
"Ridges","South Africa",48051.10156,"Oceanic"
"Ridges","Indonesia",194324.1406,"Oceanic"
"Ridges","Portugal",96777.6875,"Oceanic"
"Ridges","Myanmar",43.50117493,"Oceanic"
"Ridges","Seychelles",81104.41406,"Oceanic"
"Ridges","Niue",823.3093872,"Oceanic"
"Ridges","Japan",278786.9063,"Oceanic"
"Ridges","Haiti",6263.977539,"Oceanic"
"Ridges","Italy",9425.713867,"Oceanic"
"Ridges","Pakistan",10136.60156,"Oceanic"
"Ridges","Nicaragua",4700.19043,"Oceanic"
"Ridges","Nauru",6770.306641,"Oceanic"
"Ridges","South Korea",5097.007813,"Oceanic"
"Ridges","Antarctica",128651.6875,"Oceanic"
"Ridges","Oman",20621.55469,"Oceanic"
"Ridges","Cuba",15580.7373,"Oceanic"
"Ridges","United States",267916.3438,"Oceanic"
"Ridges","Maldives",55088.55859,"Oceanic"
"Ridges","Virgin Islands, British",7535.046387,"Oceanic"
"Ridges","United States Virgin Islands",607.7590332,"Oceanic"
"Ridges","Vietnam",6854.48291,"Oceanic"
"Ridges","French Southern & Antarctic Lands",50669.26953,"Oceanic"
"Ridges","Kiribati",93884.53906,"Oceanic"
"Ridges","Comoros",5152.217773,"Oceanic"
"Rift Valleys","Micronesia",13769.72266,"Oceanic"
"Rift Valleys","Greenland",5617.897461,"Oceanic"
"Rift Valleys","New Caledonia",3812.299072,"Oceanic"
"Rift Valleys","Clipperton Island",2026.195801,"Oceanic"
"Rift Valleys","Canada",3071.094971,"Oceanic"
"Rift Valleys","Solomon Is.",3979.169922,"Oceanic"
"Rift Valleys","Saudi Arabia",6422.930664,"Oceanic"
"Rift Valleys","Panama",2720.04126,"Oceanic"
"Rift Valleys","Faroe Is.",2281.800781,"Oceanic"
"Rift Valleys","Eritrea",8.515010834,"Oceanic"
"Rift Valleys","Northern Mariana Islands-Guam",9424.900391,"Oceanic"
"Rift Valleys","Svalbard",5379.619141,"Oceanic"
"Rift Valleys","Vanuatu",1812.235107,"Oceanic"
"Rift Valleys","Oman",455.8943481,"Oceanic"
"Rift Valleys","Fiji",6531.849609,"Oceanic"
"Rift Valleys","Indonesia",1725.684082,"Oceanic"
"Rift Valleys","Colombia",2825.713135,"Oceanic"
"Rift Valleys","Madagascar",31.41238594,"Oceanic"
"Rift Valleys","Spain",1853.088135,"Oceanic"
"Rift Valleys","Brazil",7730.804688,"Oceanic"
"Rift Valleys","Somalia",1589.992432,"Oceanic"
"Rift Valleys","Antarctica",2630.396484,"Oceanic"
"Rift Valleys","Tonga",9542.865234,"Oceanic"
"Rift Valleys","Spratly Islands",86.26094055,"Oceanic"
"Rift Valleys","United States",5273.903809,"Oceanic"
"Rift Valleys","Chile",5468.265625,"Oceanic"
"Rift Valleys","Ecuador",1438.397705,"Oceanic"
"Rift Valleys","Mexico",11693.32715,"Oceanic"
"Rift Valleys","British Indian Ocean Territory",2662.362549,"Oceanic"
"Rift Valleys","South Georgia & the South Sandwich Is.",11630.75684,"Oceanic"
"Rift Valleys","Reunion",639.8850708,"Oceanic"
"Rift Valleys","Japan",9774.823242,"Oceanic"
"Rift Valleys","Bouvet I.",6905.025879,"Oceanic"
"Rift Valleys","Russia",68.94644165,"Oceanic"
"Rift Valleys","Mauritius",4636.960449,"Oceanic"
"Rift Valleys","Cayman Is.",1150.770752,"Oceanic"
"Rift Valleys","French Southern & Antarctic Lands",5296.158691,"Oceanic"
"Rift Valleys","Djibouti",481.1016235,"Oceanic"
"Rift Valleys","Philippines",1939.13208,"Oceanic"
"Rift Valleys","Sudan",3721.383057,"Oceanic"
"Rift Valleys","Palau",4373.753418,"Oceanic"
"Rift Valleys","Papua New Guinea",4501.580078,"Oceanic"
"Rift Valleys","Yemen",12922.70703,"Oceanic"
"Rift Valleys","Egypt",973.6801758,"Oceanic"
"Rift Valleys","Seychelles",8087.52832,"Oceanic"
"Rift Valleys","Portugal",8675.785156,"Oceanic"
"Rift Valleys","Costa Rica",39.68685913,"Oceanic"
"Rift Valleys","South Africa",7221.72168,"Oceanic"
"Rift Valleys","Saint Helena, Ascension en Tristan da Cunha",6547.198242,"Oceanic"
"Rises","Libya",167.9971466,"Oceanic"
"Rises","Papua New Guinea",135530.7188,"Oceanic"
"Rises","Sierra Leone",106711.0938,"Oceanic"
"Rises","Panama",65934.14844,"Oceanic"
"Rises","Israel",12471.24805,"Oceanic"
"Rises","Svalbard",70912.79688,"Oceanic"
"Rises","Sri Lanka",365374.8125,"Oceanic"
"Rises","Liberia",121186.3594,"Oceanic"
"Rises","Bulgaria",9660.540039,"Oceanic"
"Rises","Nigeria",104620.6172,"Oceanic"
"Rises","French Guinea",45383.54297,"Oceanic"
"Rises","Belize",15259.15625,"Oceanic"
"Rises","United Kingdom",59650.1875,"Oceanic"
"Rises","Brazil",1410377.25,"Oceanic"
"Rises","New Zealand",197542.4063,"Oceanic"
"Rises","Canada",613362.75,"Oceanic"
"Rises","Ireland",117567.4141,"Oceanic"
"Rises","Indonesia",128148.1797,"Oceanic"
"Rises","Colombia",157106.5781,"Oceanic"
"Rises","Western Sahara",126948.2813,"Oceanic"
"Rises","Namibia",176694.375,"Oceanic"
"Rises","Sao Tome & Principe",112555.3281,"Oceanic"
"Rises","Italy",16045.6543,"Oceanic"
"Rises","Romania",854.8931274,"Oceanic"
"Rises","Australia",356823.4063,"Oceanic"
"Rises","Cote d'Ivoire",112203.3047,"Oceanic"
"Rises","Gabon",106081.5703,"Oceanic"
"Rises","Bangladesh",13436.81934,"Oceanic"
"Rises","Cuba",8722.279297,"Oceanic"
"Rises","French Southern & Antarctic Lands",74730.875,"Oceanic"
"Rises","Seychelles",64962.28516,"Oceanic"
"Rises","Guyana",36745.83203,"Oceanic"
"Rises","Comoros",33163.05078,"Oceanic"
"Rises","Morocco",78987.72656,"Oceanic"
"Rises","Syria",4581.244141,"Oceanic"
"Rises","Martinique",4125.436523,"Oceanic"
"Rises","United States",1123728.75,"Oceanic"
"Rises","Oman",62724.96875,"Oceanic"
"Rises","Benin",23870.86719,"Oceanic"
"Rises","Guinea-Bissau",42783.0625,"Oceanic"
"Rises","Lebanon",14395.3457,"Oceanic"
"Rises","Mauritania",104198.2109,"Oceanic"
"Rises","Barbados",73433.125,"Oceanic"
"Rises","Myanmar",165835.6406,"Oceanic"
"Rises","St. Pierre & Miquelon",1820.900757,"Oceanic"
"Rises","Angola",258914.4688,"Oceanic"
"Rises","Egypt",64226.66797,"Oceanic"
"Rises","Greece",3682.097656,"Oceanic"
"Rises","Tanzania",188001.5,"Oceanic"
"Rises","Turkey",49698.16016,"Oceanic"
"Rises","Togo",12588.55859,"Oceanic"
"Rises","Cameroon",704.2194214,"Oceanic"
"Rises","South Georgia & the South Sandwich Is.",83230.30469,"Oceanic"
"Rises","Ghana",84510.57031,"Oceanic"
"Rises","Equatorial Guinea",138540.2344,"Oceanic"
"Rises","The Bahamas",37280.27344,"Oceanic"
"Rises","Antarctica",3452553.75,"Oceanic"
"Rises","United States Virgin Islands",20288.29492,"Oceanic"
"Rises","Congo",25050.61523,"Oceanic"
"Rises","India",760156.8125,"Oceanic"
"Rises","Greenland",409946.0625,"Oceanic"
"Rises","Senegal",111986.4375,"Oceanic"
"Rises","France",104533.875,"Oceanic"
"Rises","Georgia",4092.384766,"Oceanic"
"Rises","Costa Rica",18820.77344,"Oceanic"
"Rises","Pakistan",55047.98438,"Oceanic"
"Rises","Algeria",155.5641632,"Oceanic"
"Rises","Puerto Rico",26819.23438,"Oceanic"
"Rises","Norway",158040.9219,"Oceanic"
"Rises","Trinidad & Tobago",962.1530762,"Oceanic"
"Rises","Mozambique",133883.1094,"Oceanic"
"Rises","Uruguay",33737.60156,"Oceanic"
"Rises","Kenya",73075.35156,"Oceanic"
"Rises","Argentina",10280.20215,"Oceanic"
"Rises","Ukraine",24610.52734,"Oceanic"
"Rises","Spain",546233.125,"Oceanic"
"Rises","Nicaragua",23329.71875,"Oceanic"
"Rises","South Africa",444790.1563,"Oceanic"
"Rises","Cyprus",43896.79688,"Oceanic"
"Rises","Faroe Is.",76913.22656,"Oceanic"
"Rises","Cape Verde",631682.9375,"Oceanic"
"Rises","Gambia",14583.54785,"Oceanic"
"Rises","Congo, DRC",4880.012207,"Oceanic"
"Rises","Russia",393843.25,"Oceanic"
"Rises","Jamaica",9624.887695,"Oceanic"
"Rises","Yemen",44996.95703,"Oceanic"
"Rises","Somalia",336517.625,"Oceanic"
"Rises","Dominica",2901.780273,"Oceanic"
"Rises","Guadeloupe",663.7108765,"Oceanic"
"Rises","Venezuela",91859.97656,"Oceanic"
"Rises","Guinea",31947.02344,"Oceanic"
"Rises","Iceland",188111.8906,"Oceanic"
"Rises","Honduras",26599.37305,"Oceanic"
"Rises","Mexico",211690.5,"Oceanic"
"Rises","Portugal",231847.0938,"Oceanic"
"Saltmarshes","Spain",928.342331,"Coastal"
"Saltmarshes","Italy",479.6323998,"Coastal"
"Saltmarshes","Albania",46.57798607,"Coastal"
"Saltmarshes","Argentina",1187.215125,"Coastal"
"Saltmarshes","France",800.7954742,"Coastal"
"Saltmarshes","Portugal",280.2510975,"Coastal"
"Saltmarshes","Cyprus",7.659804165,"Coastal"
"Saltmarshes","Turkey",255.9550754,"Coastal"
"Saltmarshes","Slovenia",2.211387245,"Coastal"
"Saltmarshes","Uruguay",24.81735049,"Coastal"
"Saltmarshes","Iceland",26.28570656,"Coastal"
"Saltmarshes","China",5447.449378,"Coastal"
"Saltmarshes","Netherlands",228.6958093,"Coastal"
"Saltmarshes","Canada",1114.023323,"Coastal"
"Saltmarshes","Russia",7043.901869,"Coastal"
"Saltmarshes","Australia",13546.48042,"Coastal"
"Saltmarshes","Ireland",126.2694542,"Coastal"
"Saltmarshes","Estonia",3.901264726,"Coastal"
"Saltmarshes","Romania",54.72155773,"Coastal"
"Saltmarshes","Bulgaria",0.31559553,"Coastal"
"Saltmarshes","Ecuador",2.016830159,"Coastal"
"Saltmarshes","Croatia",5.089227623,"Coastal"
"Saltmarshes","North Korea",4.912047483,"Coastal"
"Saltmarshes","Madagascar",57.82545773,"Coastal"
"Saltmarshes","Sweden",50.01872297,"Coastal"
"Saltmarshes","South Africa",61.2955664,"Coastal"
"Saltmarshes","Brazil",59.68792113,"Coastal"
"Saltmarshes","Latvia",0.712914994,"Coastal"
"Saltmarshes","United Arab Emirates",47.76348052,"Coastal"
"Saltmarshes","Vietnam",2.53147218,"Coastal"
"Saltmarshes","Denmark",304.3310235,"Coastal"
